plotid,sampleid,sample_internal_id,lon,lat,imagery_title,for2000,for2008,for2021,fcc_p1,fcc_p2,for2021_fnf,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,gain,lossyear,treecover2000
50,788,683666570,165.57332,-21.51052949433628,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,54
50,789,683666571,165.57332,-21.51026,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,45
50,790,683666572,165.57332,-21.50999050516413,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,54
50,791,683666573,165.57360966950944,-21.51052949433628,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,64
50,792,683666574,165.57360966950944,-21.51026,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,71
50,793,683666575,165.57360966950944,-21.50999050516413,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,71
51,801,683666576,165.5698703142675,-21.51866949433619,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,64
51,802,683666577,165.5698703142675,-21.5184,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
51,803,683666578,165.5698703142675,-21.51813050516404,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,74
51,804,683666579,165.57016,-21.51866949433619,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,64
51,805,683666580,165.57016,-21.5184,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
51,806,683666581,165.57016,-21.51813050516404,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,74
51,807,683666582,165.5704496857325,-21.51866949433619,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,37
51,808,683666583,165.5704496857325,-21.5184,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,67
51,809,683666584,165.5704496857325,-21.51813050516404,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,74
52,817,683666585,165.6437503056147,-21.523009494336137,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,79
52,818,683666586,165.6437503056147,-21.52274,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,4,4,4,4,4,4,0,NA,82
52,819,683666587,165.6437503056147,-21.52247050516397,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,82
52,820,683666588,165.64404,-21.523009494336137,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
52,821,683666589,165.64404,-21.52274,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
52,822,683666590,165.64404,-21.52247050516397,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,62
52,823,683666591,165.64432969438528,-21.523009494336137,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
52,824,683666592,165.64432969438528,-21.52274,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
52,825,683666593,165.64432969438528,-21.52247050516397,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
53,833,683666594,165.7019902985154,-21.526569494336087,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
53,834,683666595,165.7019902985154,-21.526299999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
53,835,683666596,165.7019902985154,-21.52603050516392,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
53,836,683666597,165.70228,-21.526569494336087,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
53,837,683666598,165.70228,-21.526299999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
53,838,683666599,165.70228,-21.52603050516392,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
53,839,683666600,165.70256970148455,-21.526569494336087,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
53,840,683666601,165.70256970148455,-21.526299999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
53,841,683666602,165.70256970148455,-21.52603050516392,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
54,849,683666603,165.5794702959625,-21.527849494336053,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,4,4,4,4,4,4,0,NA,63
54,850,683666604,165.5794702959625,-21.52758,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,6,6,0,NA,62
54,851,683666605,165.5794702959625,-21.52731050516391,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,4,4,4,4,0,NA,62
54,852,683666606,165.57976,-21.527849494336053,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,67
54,853,683666607,165.57976,-21.52758,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,2,2,2,2,2,0,NA,79
54,854,683666608,165.57976,-21.52731050516391,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,79
54,855,683666609,165.58004970403746,-21.527849494336053,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,67
54,856,683666610,165.58004970403746,-21.52758,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,79
54,857,683666611,165.58004970403746,-21.52731050516391,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,79
55,865,683666612,165.6753602939679,-21.52884949433607,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
55,866,683666613,165.6753602939679,-21.528580000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
55,867,683666614,165.6753602939679,-21.5283105051639,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
55,868,683666615,165.67565,-21.52884949433607,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
55,869,683666616,165.67565,-21.528580000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
55,870,683666617,165.67565,-21.5283105051639,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
55,871,683666618,165.6759397060321,-21.52884949433607,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
55,872,683666619,165.6759397060321,-21.528580000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
55,873,683666620,165.6759397060321,-21.5283105051639,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
56,881,683666621,165.76056027956352,-21.53606949433596,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
56,882,683666622,165.76056027956352,-21.53580000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
56,883,683666623,165.76056027956352,-21.53553050516381,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
56,884,683666624,165.76085,-21.53606949433596,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
56,885,683666625,165.76085,-21.53580000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
56,886,683666626,165.76085,-21.53553050516381,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
56,887,683666627,165.76113972043652,-21.53606949433596,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
56,888,683666628,165.76113972043652,-21.53580000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
56,889,683666629,165.76113972043652,-21.53553050516381,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
57,897,683666630,165.65714027706906,-21.537319494335947,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
57,898,683666631,165.65714027706906,-21.53705,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
57,899,683666632,165.65714027706906,-21.536780505163776,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
57,900,683666633,165.65743,-21.537319494335947,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
57,901,683666634,165.65743,-21.53705,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
57,902,683666635,165.65743,-21.536780505163776,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
57,903,683666636,165.65771972293098,-21.537319494335947,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
57,904,683666637,165.65771972293098,-21.53705,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
57,905,683666638,165.65771972293098,-21.536780505163776,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
58,913,683666639,165.77071027315736,-21.53927949433593,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
58,914,683666640,165.77071027315736,-21.53901000000002,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
58,915,683666641,165.77071027315736,-21.538740505163787,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
58,916,683666642,165.77099999999996,-21.53927949433593,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
58,917,683666643,165.77099999999996,-21.53901000000002,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
58,918,683666644,165.77099999999996,-21.538740505163787,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
58,919,683666645,165.77128972684258,-21.53927949433593,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
58,920,683666646,165.77128972684258,-21.53901000000002,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
58,921,683666647,165.77128972684258,-21.538740505163787,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
59,929,683666648,165.70525027150077,-21.54010949433591,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,930,683666649,165.70525027150077,-21.53984,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,931,683666650,165.70525027150077,-21.539570505163766,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,932,683666651,165.70553999999998,-21.54010949433591,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,933,683666652,165.70553999999998,-21.53984,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,934,683666653,165.70553999999998,-21.539570505163766,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,935,683666654,165.70582972849922,-21.54010949433591,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,936,683666655,165.70582972849922,-21.53984,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
59,937,683666656,165.70582972849922,-21.539570505163766,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,97
60,945,683666657,165.62240026760844,-21.542059494335888,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,4,0,NA,51
60,946,683666658,165.62240026760844,-21.541789999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,4,4,4,4,0,NA,48
60,947,683666659,165.62240026760844,-21.54152050516372,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,2,2,4,4,4,4,0,NA,49
60,948,683666660,165.62269,-21.542059494335888,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,51
60,949,683666661,165.62269,-21.541789999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,48
60,950,683666662,165.62269,-21.54152050516372,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,49
60,951,683666663,165.62297973239157,-21.542059494335888,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,64
60,952,683666664,165.62297973239157,-21.541789999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,67
60,953,683666665,165.62297973239157,-21.54152050516372,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,75
61,961,683666666,165.726700265193,-21.54326949433588,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
61,962,683666667,165.726700265193,-21.543000000000006,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
61,963,683666668,165.726700265193,-21.542730505163703,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
61,964,683666669,165.72699,-21.54326949433588,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
61,965,683666670,165.72699,-21.543000000000006,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
61,966,683666671,165.72699,-21.542730505163703,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
61,967,683666672,165.727279734807,-21.54326949433588,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
61,968,683666673,165.727279734807,-21.543000000000006,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
61,969,683666674,165.727279734807,-21.542730505163703,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
62,977,683666675,165.61923026054123,-21.54559949433585,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,4,4,4,4,0,NA,79
62,978,683666676,165.61923026054123,-21.545330000000007,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,4,4,0,NA,78
62,979,683666677,165.61923026054123,-21.54506050516369,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,4,4,0,NA,64
62,980,683666678,165.61952,-21.54559949433585,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
62,981,683666679,165.61952,-21.545330000000007,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,79
62,982,683666680,165.61952,-21.54506050516369,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,75
62,983,683666681,165.61980973945876,-21.54559949433585,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
62,984,683666682,165.61980973945876,-21.545330000000007,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
62,985,683666683,165.61980973945876,-21.54506050516369,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,92
63,993,683666684,165.7562702568074,-21.54746949433583,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,96
63,994,683666685,165.7562702568074,-21.547200000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,96
63,995,683666686,165.7562702568074,-21.546930505163672,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
63,996,683666687,165.75656,-21.54746949433583,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
63,997,683666688,165.75656,-21.547200000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
63,998,683666689,165.75656,-21.546930505163672,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,96
63,999,683666690,165.75684974319256,-21.54746949433583,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
63,1000,683666691,165.75684974319256,-21.547200000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
63,1001,683666692,165.75684974319256,-21.546930505163672,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
64,1009,683666693,165.65749025379208,-21.5489794943358,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
64,1010,683666694,165.65749025379208,-21.54871,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
64,1011,683666695,165.65749025379208,-21.54844050516364,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
64,1012,683666696,165.65778,-21.5489794943358,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
64,1013,683666697,165.65778,-21.54871,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
64,1014,683666698,165.65778,-21.54844050516364,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
64,1015,683666699,165.6580697462079,-21.5489794943358,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,96
64,1016,683666700,165.6580697462079,-21.54871,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
64,1017,683666701,165.6580697462079,-21.54844050516364,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
65,1025,683666702,165.62417025245406,-21.5496494943358,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,59
65,1026,683666703,165.62417025245406,-21.54938,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,76
65,1027,683666704,165.62417025245406,-21.54911050516364,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
65,1028,683666705,165.62446,-21.5496494943358,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,79
65,1029,683666706,165.62446,-21.54938,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
65,1030,683666707,165.62446,-21.54911050516364,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
65,1031,683666708,165.6247497475459,-21.5496494943358,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
65,1032,683666709,165.6247497475459,-21.54938,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,81
65,1033,683666710,165.6247497475459,-21.54911050516364,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,81
146,2321,683667431,166.15189006544315,-21.6430394943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,79
146,2322,683667432,166.15189006544315,-21.642770000000013,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,85
146,2323,683667433,166.15189006544315,-21.642500505162445,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,85
146,2324,683667434,166.15218,-21.6430394943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,81
146,2325,683667435,166.15218,-21.642770000000013,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,85
146,2326,683667436,166.15218,-21.642500505162445,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,85
146,2327,683667437,166.15246993455685,-21.6430394943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
146,2328,683667438,166.15246993455685,-21.642770000000013,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,89
146,2329,683667439,166.15246993455685,-21.642500505162445,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,89
147,2337,683667440,165.8895600605636,-21.64546949433455,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2338,683667441,165.8895600605636,-21.645200000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2339,683667442,165.8895600605636,-21.644930505162407,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2340,683667443,165.88985,-21.64546949433455,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2341,683667444,165.88985,-21.645200000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2342,683667445,165.88985,-21.644930505162407,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2343,683667446,165.89013993943632,-21.64546949433455,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2344,683667447,165.89013993943632,-21.645200000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
147,2345,683667448,165.89013993943632,-21.644930505162407,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
148,2353,683667449,166.2727900579529,-21.64676949433455,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
148,2354,683667450,166.2727900579529,-21.646500000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
148,2355,683667451,166.2727900579529,-21.6462305051624,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
148,2356,683667452,166.27308,-21.64676949433455,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
148,2357,683667453,166.27308,-21.646500000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,83
148,2358,683667454,166.27308,-21.6462305051624,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,83
148,2359,683667455,166.27336994204708,-21.64676949433455,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,78
148,2360,683667456,166.27336994204708,-21.646500000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
148,2361,683667457,166.27336994204708,-21.6462305051624,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
149,2369,683667458,165.91857005216846,-21.64964949433451,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,44
149,2370,683667459,165.91857005216846,-21.649380000000008,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,62
149,2371,683667460,165.91857005216846,-21.649110505162355,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,62
149,2372,683667461,165.91886,-21.64964949433451,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,43
149,2373,683667462,165.91886,-21.649380000000008,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,54
149,2374,683667463,165.91886,-21.649110505162355,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,2,2,0,NA,55
149,2375,683667464,165.91914994783156,-21.64964949433451,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,3,3,4,4,1,NA,45
149,2376,683667465,165.91914994783156,-21.649380000000008,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,55
149,2377,683667466,165.91914994783156,-21.649110505162355,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,62
150,2385,683667467,165.88581005126454,-21.650099494334512,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
150,2386,683667468,165.88581005126454,-21.64982999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
150,2387,683667469,165.88581005126454,-21.64956050516236,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
150,2388,683667470,165.8861,-21.650099494334512,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
150,2389,683667471,165.8861,-21.64982999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
150,2390,683667472,165.8861,-21.64956050516236,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
150,2391,683667473,165.88638994873546,-21.650099494334512,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
150,2392,683667474,165.88638994873546,-21.64982999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
150,2393,683667475,165.88638994873546,-21.64956050516236,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
151,2401,683667476,166.2716500552215,-21.64812949433454,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
