system:index,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,datamask,gain,id,loss,lossyear,treecover2000,.geo
15626,6,6,6,6,6,6,1,0,15626,0,,0,"{""type"":""Point"",""coordinates"":[166.84389315439807,-22.239916999999995]}"
15627,6,6,6,6,6,6,1,0,15627,1,19,10,"{""type"":""Point"",""coordinates"":[166.84389315439807,-22.23964750515475]}"
15628,1,1,1,3,3,3,1,0,15628,1,8,78,"{""type"":""Point"",""coordinates"":[166.84442190019516,-22.21389349432725]}"
15629,1,1,1,3,3,3,1,0,15629,1,8,79,"{""type"":""Point"",""coordinates"":[166.84442190019516,-22.213624]}"
15630,1,1,1,3,3,3,1,0,15630,1,8,78,"{""type"":""Point"",""coordinates"":[166.84442190019516,-22.213354505155095]}"
15631,1,1,1,3,3,3,1,0,15631,1,8,78,"{""type"":""Point"",""coordinates"":[166.844713,-22.21389349432725]}"
15632,1,1,1,3,3,3,1,0,15632,1,8,78,"{""type"":""Point"",""coordinates"":[166.844713,-22.213623999999996]}"
15633,6,6,6,6,6,6,1,0,15633,0,,37,"{""type"":""Point"",""coordinates"":[166.844713,-22.213354505155095]}"
15634,1,1,1,3,3,3,1,0,15634,1,8,78,"{""type"":""Point"",""coordinates"":[166.8450040998049,-22.21389349432725]}"
15635,1,1,1,3,3,3,1,0,15635,1,8,78,"{""type"":""Point"",""coordinates"":[166.8450040998049,-22.213623999999996]}"
15636,6,6,6,6,6,6,1,0,15636,0,,37,"{""type"":""Point"",""coordinates"":[166.8450040998049,-22.213354505155095]}"
15637,6,6,6,6,6,6,1,0,15637,0,,6,"{""type"":""Point"",""coordinates"":[166.85209225112274,-22.043932494329457]}"
15638,6,6,6,6,6,6,1,0,15638,0,,8,"{""type"":""Point"",""coordinates"":[166.85209225112274,-22.04366299999998]}"
15639,6,6,6,6,6,6,1,0,15639,0,,9,"{""type"":""Point"",""coordinates"":[166.85209225112274,-22.043393505157283]}"
15640,6,6,6,6,6,6,1,0,15640,0,,45,"{""type"":""Point"",""coordinates"":[166.852383,-22.043932494329457]}"
15641,6,6,6,6,6,6,1,0,15641,1,14,55,"{""type"":""Point"",""coordinates"":[166.852383,-22.04366299999998]}"
15642,6,6,6,6,6,6,1,0,15642,1,14,47,"{""type"":""Point"",""coordinates"":[166.852383,-22.043393505157283]}"
15643,6,6,6,6,6,6,1,0,15643,1,14,47,"{""type"":""Point"",""coordinates"":[166.85237525224252,-22.043118]}"
15644,6,6,6,6,6,6,1,0,15644,0,,47,"{""type"":""Point"",""coordinates"":[166.85237525224252,-22.04284850515729]}"
15645,6,6,6,6,6,6,1,0,15645,0,,45,"{""type"":""Point"",""coordinates"":[166.8526737488773,-22.043932494329457]}"
15646,1,1,2,2,3,3,1,0,15646,0,,55,"{""type"":""Point"",""coordinates"":[166.8526737488773,-22.04366299999998]}"
15647,6,6,6,6,6,6,1,0,15647,0,,47,"{""type"":""Point"",""coordinates"":[166.8526737488773,-22.043393505157283]}"
15648,6,6,6,6,6,6,1,0,15648,0,,47,"{""type"":""Point"",""coordinates"":[166.852666,-22.043118]}"
15649,6,6,6,6,6,6,1,0,15649,0,,47,"{""type"":""Point"",""coordinates"":[166.852666,-22.042848505157295]}"
15650,6,6,6,6,6,6,1,0,15650,0,,62,"{""type"":""Point"",""coordinates"":[166.85295674775747,-22.043387494329448]}"
15651,1,1,3,3,3,3,1,0,15651,0,,66,"{""type"":""Point"",""coordinates"":[166.85295674775747,-22.043118]}"
15652,1,1,1,1,1,1,1,0,15652,0,,63,"{""type"":""Point"",""coordinates"":[166.85295674775747,-22.04284850515729]}"
15653,1,1,2,2,2,2,1,0,15653,1,3,90,"{""type"":""Point"",""coordinates"":[166.8560572673556,-22.03603049432955]}"
15654,1,1,2,2,2,2,1,0,15654,1,18,64,"{""type"":""Point"",""coordinates"":[166.8560572673556,-22.035761000000008]}"
15655,1,1,2,2,2,2,1,0,15655,1,18,55,"{""type"":""Point"",""coordinates"":[166.8560572673556,-22.03549150515738]}"
15656,6,6,6,6,6,6,1,0,15656,1,18,45,"{""type"":""Point"",""coordinates"":[166.85619197123066,-22.179622494327685]}"
15657,6,6,6,6,6,6,1,0,15657,0,,37,"{""type"":""Point"",""coordinates"":[166.85619197123066,-22.179352999999992]}"
15658,6,6,6,6,6,6,1,0,15658,0,,37,"{""type"":""Point"",""coordinates"":[166.85619197123066,-22.17908350515553]}"
15659,1,1,2,2,3,4,1,0,15659,1,18,60,"{""type"":""Point"",""coordinates"":[166.856348,-22.036030494329555]}"
15660,1,1,2,2,2,2,1,0,15660,1,18,55,"{""type"":""Point"",""coordinates"":[166.856348,-22.035761000000008]}"
15661,1,1,2,2,2,2,1,0,15661,1,18,55,"{""type"":""Point"",""coordinates"":[166.856348,-22.03549150515738]}"
15662,6,6,6,6,6,6,1,0,15662,1,18,45,"{""type"":""Point"",""coordinates"":[166.85648300000005,-22.17962249432769]}"
15663,6,6,6,6,6,6,1,0,15663,1,18,51,"{""type"":""Point"",""coordinates"":[166.85648300000005,-22.179352999999995]}"
15664,6,6,6,6,6,6,1,0,15664,0,,45,"{""type"":""Point"",""coordinates"":[166.85648300000005,-22.179083505155532]}"
15665,1,1,2,2,3,4,1,0,15665,1,18,69,"{""type"":""Point"",""coordinates"":[166.85663873264437,-22.03603049432955]}"
15666,1,1,2,2,2,2,1,0,15666,1,18,64,"{""type"":""Point"",""coordinates"":[166.85663873264437,-22.035761000000008]}"
15667,1,1,2,2,2,2,1,0,15667,0,,58,"{""type"":""Point"",""coordinates"":[166.85663873264437,-22.03549150515738]}"
15668,1,1,3,3,3,3,1,0,15668,1,18,54,"{""type"":""Point"",""coordinates"":[166.85677402876934,-22.17962249432769]}"
15669,6,6,6,6,6,6,1,0,15669,1,18,45,"{""type"":""Point"",""coordinates"":[166.85677402876934,-22.179352999999995]}"
15670,6,6,6,6,6,6,1,0,15670,0,,45,"{""type"":""Point"",""coordinates"":[166.85677402876934,-22.17908350515553]}"
15671,6,6,6,6,6,6,1,0,15671,0,,9,"{""type"":""Point"",""coordinates"":[166.8577932685078,-22.035469494329565]}"
15672,6,6,6,6,6,6,1,0,15672,0,,21,"{""type"":""Point"",""coordinates"":[166.8577932685078,-22.035200000000003]}"
15673,6,6,6,6,6,6,1,0,15673,0,,21,"{""type"":""Point"",""coordinates"":[166.8577932685078,-22.0349305051574]}"
15674,1,1,2,2,2,2,1,0,15674,1,18,55,"{""type"":""Point"",""coordinates"":[166.85808400000005,-22.035469494329565]}"
15675,1,1,2,2,2,2,1,0,15675,1,18,55,"{""type"":""Point"",""coordinates"":[166.85808400000005,-22.035200000000007]}"
15676,1,1,3,4,3,3,1,0,15676,1,18,55,"{""type"":""Point"",""coordinates"":[166.85808400000005,-22.0349305051574]}"
15677,1,1,2,2,2,2,1,0,15677,0,,54,"{""type"":""Point"",""coordinates"":[166.85837473149226,-22.035469494329565]}"
15678,6,6,6,6,6,6,1,0,15678,1,18,45,"{""type"":""Point"",""coordinates"":[166.85837473149226,-22.035200000000003]}"
15679,6,6,6,6,6,6,1,0,15679,1,18,45,"{""type"":""Point"",""coordinates"":[166.85837473149226,-22.0349305051574]}"
15680,1,1,2,2,2,2,1,0,15680,0,,55,"{""type"":""Point"",""coordinates"":[166.85866573148604,-22.03546649432954]}"
15681,6,6,6,6,6,6,1,0,15681,1,18,45,"{""type"":""Point"",""coordinates"":[166.85866573148604,-22.035197]}"
15682,6,6,6,6,6,6,1,0,15682,1,18,45,"{""type"":""Point"",""coordinates"":[166.85866573148604,-22.03492750515738]}"
15683,6,6,6,6,6,6,1,0,15683,0,,29,"{""type"":""Point"",""coordinates"":[166.8595258127564,-22.255986494326706]}"
15684,6,6,6,6,6,6,1,0,15684,0,,29,"{""type"":""Point"",""coordinates"":[166.8595258127564,-22.25571699999999]}"
15685,6,6,6,6,6,6,1,0,15685,0,,37,"{""type"":""Point"",""coordinates"":[166.8595258127564,-22.255447505154546]}"
15686,6,6,6,6,6,6,1,0,15686,1,18,20,"{""type"":""Point"",""coordinates"":[166.859817,-22.255986494326702]}"
15687,6,6,6,6,6,6,1,0,15687,0,,29,"{""type"":""Point"",""coordinates"":[166.859817,-22.25571699999999]}"
15688,6,6,6,6,6,6,1,0,15688,1,18,45,"{""type"":""Point"",""coordinates"":[166.859817,-22.255447505154546]}"
15689,6,6,6,6,6,6,1,0,15689,0,,20,"{""type"":""Point"",""coordinates"":[166.86010818724355,-22.255986494326706]}"
15690,6,6,6,6,6,6,1,0,15690,0,,29,"{""type"":""Point"",""coordinates"":[166.86010818724355,-22.25571699999999]}"
15691,6,6,6,6,6,6,1,0,15691,1,18,45,"{""type"":""Point"",""coordinates"":[166.86010818724355,-22.255447505154546]}"
15692,6,6,6,6,6,6,1,0,15692,1,18,29,"{""type"":""Point"",""coordinates"":[166.86070780996738,-22.257327494326702]}"
15693,6,6,6,6,6,6,1,0,15693,1,18,37,"{""type"":""Point"",""coordinates"":[166.86070780996738,-22.257058]}"
15694,6,6,6,6,6,6,1,0,15694,1,18,37,"{""type"":""Point"",""coordinates"":[166.86070780996738,-22.25678850515453]}"
15695,6,6,6,6,6,6,1,0,15695,0,,34,"{""type"":""Point"",""coordinates"":[166.860999,-22.2573274943267]}"
15696,6,6,6,6,6,6,1,0,15696,1,18,45,"{""type"":""Point"",""coordinates"":[166.860999,-22.257058]}"
15697,6,6,6,6,6,6,1,0,15697,1,18,45,"{""type"":""Point"",""coordinates"":[166.860999,-22.25678850515453]}"
15698,6,6,6,6,6,6,1,0,15698,0,,37,"{""type"":""Point"",""coordinates"":[166.86129019003263,-22.257327494326702]}"
15699,6,6,6,6,6,6,1,0,15699,1,18,45,"{""type"":""Point"",""coordinates"":[166.86129019003263,-22.257058]}"
15700,6,6,6,6,6,6,1,0,15700,1,18,45,"{""type"":""Point"",""coordinates"":[166.86129019003263,-22.25678850515453]}"
15701,6,6,6,6,6,6,1,0,15701,0,,45,"{""type"":""Point"",""coordinates"":[166.86653399166516,-22.16975149432784]}"
15702,6,6,6,6,6,6,1,0,15702,0,,45,"{""type"":""Point"",""coordinates"":[166.86653399166516,-22.169482000000016]}"
15703,6,6,6,6,6,6,1,0,15703,0,,51,"{""type"":""Point"",""coordinates"":[166.86653399166516,-22.169212505155684]}"
15704,1,3,3,3,3,3,1,0,15704,0,,51,"{""type"":""Point"",""coordinates"":[166.86682500000003,-22.16975149432784]}"
15705,1,1,2,2,3,3,1,0,15705,0,,45,"{""type"":""Point"",""coordinates"":[166.86682500000003,-22.169482000000016]}"
15706,6,6,6,6,6,6,1,0,15706,0,,45,"{""type"":""Point"",""coordinates"":[166.86682500000003,-22.169212505155684]}"
15707,1,1,1,1,2,2,1,0,15707,0,,59,"{""type"":""Point"",""coordinates"":[166.8671160083349,-22.16975149432784]}"
15708,6,6,6,6,6,6,1,0,15708,0,,60,"{""type"":""Point"",""coordinates"":[166.8671160083349,-22.169482000000016]}"
15709,6,6,6,6,6,6,1,0,15709,0,,45,"{""type"":""Point"",""coordinates"":[166.8671160083349,-22.169212505155684]}"
15710,1,1,1,1,3,3,1,0,15710,1,17,79,"{""type"":""Point"",""coordinates"":[166.87059490250226,-22.212781494327267]}"
15711,1,1,1,1,3,3,1,0,15711,1,17,79,"{""type"":""Point"",""coordinates"":[166.87059490250226,-22.21251200000001]}"
15712,1,1,1,1,3,3,1,0,15712,1,17,78,"{""type"":""Point"",""coordinates"":[166.87059490250226,-22.212242505155103]}"
15713,1,1,1,1,3,3,1,0,15713,1,17,82,"{""type"":""Point"",""coordinates"":[166.870886,-22.212781494327267]}"
15714,1,1,1,1,3,3,1,0,15714,1,17,82,"{""type"":""Point"",""coordinates"":[166.870886,-22.212512000000014]}"
15715,1,1,1,1,3,3,1,0,15715,1,17,81,"{""type"":""Point"",""coordinates"":[166.870886,-22.212242505155103]}"
15716,1,1,1,1,3,3,1,0,15716,1,17,81,"{""type"":""Point"",""coordinates"":[166.87117709749782,-22.212781494327267]}"
15717,1,1,1,1,3,3,1,0,15717,1,17,81,"{""type"":""Point"",""coordinates"":[166.87117709749782,-22.21251200000001]}"
15718,1,1,1,1,3,3,1,0,15718,1,17,79,"{""type"":""Point"",""coordinates"":[166.87117709749782,-22.212242505155103]}"
15719,6,6,6,6,6,6,1,0,15719,1,16,55,"{""type"":""Point"",""coordinates"":[166.87200990871733,-22.20978549432732]}"
15720,6,6,6,6,6,6,1,0,15720,1,16,45,"{""type"":""Point"",""coordinates"":[166.87200990871733,-22.20951600000001]}"
15721,6,6,6,6,6,6,1,0,15721,1,16,55,"{""type"":""Point"",""coordinates"":[166.87200990871733,-22.209246505155168]}"
15722,1,1,1,1,3,3,1,0,15722,1,17,72,"{""type"":""Point"",""coordinates"":[166.87204190365983,-22.212223494327265]}"
15723,1,1,1,1,3,3,1,0,15723,1,17,67,"{""type"":""Point"",""coordinates"":[166.87204190365983,-22.211953999999995]}"
15724,1,1,1,1,3,3,1,0,15724,1,17,62,"{""type"":""Point"",""coordinates"":[166.87204190365983,-22.21168450515512]}"
15725,1,1,2,2,3,3,1,0,15725,1,16,55,"{""type"":""Point"",""coordinates"":[166.87230099999996,-22.209785494327317]}"
15726,6,6,6,6,6,6,1,0,15726,1,16,47,"{""type"":""Point"",""coordinates"":[166.87230099999996,-22.20951600000001]}"
15727,6,6,6,6,6,6,1,0,15727,1,16,37,"{""type"":""Point"",""coordinates"":[166.87230099999996,-22.209246505155164]}"
15728,1,1,1,1,3,3,1,0,15728,1,17,72,"{""type"":""Point"",""coordinates"":[166.872333,-22.21222349432726]}"
15729,1,1,1,1,3,3,1,0,15729,1,17,67,"{""type"":""Point"",""coordinates"":[166.872333,-22.211953999999995]}"
15730,6,6,6,6,6,6,1,0,15730,1,17,55,"{""type"":""Point"",""coordinates"":[166.872333,-22.21168450515512]}"
15731,6,6,6,6,6,6,1,0,15731,0,,55,"{""type"":""Point"",""coordinates"":[166.87259209128266,-22.20978549432732]}"
15732,6,6,6,6,6,6,1,0,15732,1,16,47,"{""type"":""Point"",""coordinates"":[166.87259209128266,-22.20951600000001]}"
15733,6,6,6,6,6,6,1,0,15733,1,16,37,"{""type"":""Point"",""coordinates"":[166.87259209128266,-22.20924650515516]}"
15734,1,1,1,1,3,3,1,0,15734,1,17,72,"{""type"":""Point"",""coordinates"":[166.8726240963401,-22.21222349432726]}"
15735,1,1,2,2,3,3,1,0,15735,1,17,67,"{""type"":""Point"",""coordinates"":[166.8726240963401,-22.211953999999995]}"
15736,1,1,3,3,3,3,1,0,15736,1,17,55,"{""type"":""Point"",""coordinates"":[166.8726240963401,-22.21168450515512]}"
15737,1,1,1,1,1,1,1,0,15737,0,,95,"{""type"":""Point"",""coordinates"":[166.87413316747967,-22.08459249432892]}"
15738,1,1,1,1,1,1,1,0,15738,0,,95,"{""type"":""Point"",""coordinates"":[166.87413316747967,-22.084323]}"
15739,1,1,1,1,1,1,1,0,15739,0,,97,"{""type"":""Point"",""coordinates"":[166.87413316747967,-22.084053505156763]}"
15740,1,1,1,1,1,1,1,0,15740,0,,78,"{""type"":""Point"",""coordinates"":[166.874424,-22.08459249432892]}"
15741,1,1,3,3,4,4,1,0,15741,0,,67,"{""type"":""Point"",""coordinates"":[166.874424,-22.084323]}"
15742,1,1,2,2,2,2,1,0,15742,0,,79,"{""type"":""Point"",""coordinates"":[166.874424,-22.084053505156763]}"
15743,1,1,1,1,1,1,1,0,15743,0,,90,"{""type"":""Point"",""coordinates"":[166.87471483252028,-22.08459249432892]}"
15744,1,1,1,1,1,1,1,0,15744,0,,95,"{""type"":""Point"",""coordinates"":[166.87471483252028,-22.084323]}"
15745,1,1,1,1,1,1,1,0,15745,0,,90,"{""type"":""Point"",""coordinates"":[166.87471483252028,-22.084053505156763]}"
15746,6,6,6,6,6,6,1,0,15746,0,,51,"{""type"":""Point"",""coordinates"":[166.8802977054768,-22.307493494326053]}"
15747,1,1,3,3,3,3,1,0,15747,0,,51,"{""type"":""Point"",""coordinates"":[166.8802977054768,-22.307224000000005]}"
15748,1,1,2,2,2,2,1,0,15748,0,,45,"{""type"":""Point"",""coordinates"":[166.8802977054768,-22.306954505153897]}"
15749,1,1,2,2,3,3,1,0,15749,0,,64,"{""type"":""Point"",""coordinates"":[166.880589,-22.307493494326057]}"
15750,1,1,2,2,3,3,1,0,15750,0,,64,"{""type"":""Point"",""coordinates"":[166.880589,-22.307224000000005]}"
15751,1,1,2,2,2,2,1,0,15751,0,,64,"{""type"":""Point"",""coordinates"":[166.880589,-22.3069545051539]}"
15752,1,1,1,1,1,1,1,0,15752,0,,81,"{""type"":""Point"",""coordinates"":[166.88088029452317,-22.307493494326053]}"
15753,1,1,1,1,1,1,1,0,15753,0,,81,"{""type"":""Point"",""coordinates"":[166.88088029452317,-22.307224]}"
15754,1,1,1,1,1,1,1,0,15754,0,,81,"{""type"":""Point"",""coordinates"":[166.88088029452317,-22.306954505153893]}"
15755,6,6,6,6,6,6,1,0,15755,0,,45,"{""type"":""Point"",""coordinates"":[166.8833316863319,-22.316669494325936]}"
15756,6,6,6,6,6,6,1,0,15756,0,,45,"{""type"":""Point"",""coordinates"":[166.8833316863319,-22.3164]}"
15757,6,6,6,6,6,6,1,0,15757,0,,45,"{""type"":""Point"",""coordinates"":[166.8833316863319,-22.316130505153783]}"
15758,6,6,6,6,6,6,1,0,15758,0,,45,"{""type"":""Point"",""coordinates"":[166.883623,-22.316669494325936]}"
15759,6,6,6,6,6,6,1,0,15759,0,,45,"{""type"":""Point"",""coordinates"":[166.883623,-22.3164]}"
15760,6,6,6,6,6,6,1,0,15760,0,,44,"{""type"":""Point"",""coordinates"":[166.883623,-22.316130505153783]}"
15761,6,6,6,6,6,6,1,0,15761,0,,51,"{""type"":""Point"",""coordinates"":[166.8839143136681,-22.316669494325936]}"
15762,6,6,6,6,6,6,1,0,15762,0,,45,"{""type"":""Point"",""coordinates"":[166.8839143136681,-22.3164]}"
15763,6,6,6,6,6,6,1,0,15763,0,,45,"{""type"":""Point"",""coordinates"":[166.8839143136681,-22.316130505153783]}"
15764,6,6,6,6,6,6,1,0,15764,0,,39,"{""type"":""Point"",""coordinates"":[166.8895850706282,-22.13155549432834]}"
15765,6,6,6,6,4,4,1,0,15765,0,,44,"{""type"":""Point"",""coordinates"":[166.8895850706282,-22.131286000000006]}"
15766,1,1,3,3,4,4,1,0,15766,0,,45,"{""type"":""Point"",""coordinates"":[166.8895850706282,-22.13101650515617]}"
15767,6,6,6,6,6,6,1,0,15767,0,,29,"{""type"":""Point"",""coordinates"":[166.889876,-22.13155549432834]}"
15768,6,6,6,6,6,6,1,0,15768,0,,45,"{""type"":""Point"",""coordinates"":[166.889876,-22.131286000000006]}"
15769,1,1,3,3,4,4,1,0,15769,0,,45,"{""type"":""Point"",""coordinates"":[166.889876,-22.13101650515617]}"
15770,6,6,6,6,6,6,1,0,15770,0,,29,"{""type"":""Point"",""coordinates"":[166.89016692937176,-22.13155549432834]}"
15771,6,6,6,6,6,6,1,0,15771,0,,45,"{""type"":""Point"",""coordinates"":[166.89016692937176,-22.131286000000006]}"
15772,1,1,2,2,2,2,1,0,15772,0,,45,"{""type"":""Point"",""coordinates"":[166.89016692937176,-22.13101650515617]}"
15773,6,6,6,6,6,6,1,0,15773,0,,45,"{""type"":""Point"",""coordinates"":[166.89596457905824,-22.367996494325283]}"
15774,6,6,6,6,6,6,1,0,15774,0,,45,"{""type"":""Point"",""coordinates"":[166.89596457905824,-22.367727000000002]}"
15775,6,6,6,6,6,6,1,0,15775,0,,45,"{""type"":""Point"",""coordinates"":[166.89596457905824,-22.36745750515309]}"
15776,6,6,6,6,6,6,1,0,15776,0,,45,"{""type"":""Point"",""coordinates"":[166.896256,-22.367996494325286]}"
15777,6,6,6,6,6,6,1,0,15777,0,,45,"{""type"":""Point"",""coordinates"":[166.896256,-22.367727000000002]}"
15778,6,6,6,6,6,6,1,0,15778,0,,45,"{""type"":""Point"",""coordinates"":[166.896256,-22.36745750515309]}"
15779,6,6,6,6,6,6,1,0,15779,0,,45,"{""type"":""Point"",""coordinates"":[166.89654742094174,-22.367996494325283]}"
15780,6,6,6,6,6,6,1,0,15780,0,,45,"{""type"":""Point"",""coordinates"":[166.89654742094174,-22.367727000000002]}"
15781,6,6,6,6,6,6,1,0,15781,0,,45,"{""type"":""Point"",""coordinates"":[166.89654742094174,-22.36745750515309]}"
15782,6,6,6,6,6,6,1,0,15782,0,,45,"{""type"":""Point"",""coordinates"":[166.90208757807451,-22.368466494325258]}"
15783,6,6,6,6,6,6,1,0,15783,0,,45,"{""type"":""Point"",""coordinates"":[166.90208757807451,-22.36819700000001]}"
15784,6,6,6,6,6,6,1,0,15784,0,,45,"{""type"":""Point"",""coordinates"":[166.90208757807451,-22.367927505153105]}"
15785,6,6,6,6,6,6,1,0,15785,0,,45,"{""type"":""Point"",""coordinates"":[166.902379,-22.368466494325258]}"
15786,6,6,6,6,6,6,1,0,15786,0,,45,"{""type"":""Point"",""coordinates"":[166.902379,-22.368197000000006]}"
15787,1,1,1,1,2,2,1,0,15787,0,,45,"{""type"":""Point"",""coordinates"":[166.902379,-22.367927505153105]}"
15788,6,6,6,6,6,6,1,0,15788,0,,47,"{""type"":""Point"",""coordinates"":[166.9023899796265,-22.175567494327748]}"
15789,1,1,2,2,3,3,1,0,15789,0,,51,"{""type"":""Point"",""coordinates"":[166.9023899796265,-22.17529799999998]}"
15790,1,1,1,1,2,2,1,0,15790,0,,51,"{""type"":""Point"",""coordinates"":[166.9023899796265,-22.17502850515558]}"
15791,6,6,6,6,6,6,1,0,15791,0,,45,"{""type"":""Point"",""coordinates"":[166.9026704219255,-22.368466494325258]}"
15792,6,6,6,6,6,6,1,0,15792,0,,45,"{""type"":""Point"",""coordinates"":[166.9026704219255,-22.368197000000013]}"
15793,1,1,1,1,1,1,1,0,15793,0,,45,"{""type"":""Point"",""coordinates"":[166.9026704219255,-22.367927505153105]}"
15794,6,6,6,6,6,6,1,0,15794,0,,47,"{""type"":""Point"",""coordinates"":[166.90268100000003,-22.17556749432775]}"
15795,1,3,3,3,3,3,1,0,15795,0,,51,"{""type"":""Point"",""coordinates"":[166.90268100000003,-22.175297999999984]}"
15796,6,6,6,6,6,6,1,0,15796,0,,51,"{""type"":""Point"",""coordinates"":[166.90268100000003,-22.17502850515558]}"
15797,6,6,6,6,6,6,1,0,15797,0,,45,"{""type"":""Point"",""coordinates"":[166.90297202037348,-22.17556749432775]}"
15798,6,6,6,6,6,6,1,0,15798,0,,51,"{""type"":""Point"",""coordinates"":[166.90297202037348,-22.175297999999984]}"
15799,6,6,6,6,6,6,1,0,15799,0,,51,"{""type"":""Point"",""coordinates"":[166.90297202037348,-22.17502850515558]}"
15800,1,1,2,2,2,2,1,0,15800,1,5,97,"{""type"":""Point"",""coordinates"":[166.9038710648167,-22.134369494328297]}"
15801,1,1,2,2,2,2,1,0,15801,1,5,97,"{""type"":""Point"",""coordinates"":[166.9038710648167,-22.134100000000004]}"
15802,6,6,6,6,4,4,1,0,15802,1,5,97,"{""type"":""Point"",""coordinates"":[166.9038710648167,-22.133830505156126]}"
15803,1,1,2,2,2,2,1,0,15803,1,5,90,"{""type"":""Point"",""coordinates"":[166.904162,-22.134369494328297]}"
15804,1,1,3,3,3,3,1,0,15804,0,,81,"{""type"":""Point"",""coordinates"":[166.904162,-22.134100000000007]}"
15805,1,1,3,3,3,3,1,0,15805,1,5,86,"{""type"":""Point"",""coordinates"":[166.904162,-22.133830505156126]}"
15806,1,1,3,3,3,3,1,0,15806,0,,71,"{""type"":""Point"",""coordinates"":[166.90445293518331,-22.134369494328293]}"
15807,6,6,6,6,6,6,1,0,15807,0,,45,"{""type"":""Point"",""coordinates"":[166.90445293518331,-22.134100000000004]}"
15808,1,1,3,3,3,3,1,0,15808,0,,74,"{""type"":""Point"",""coordinates"":[166.90445293518331,-22.133830505156126]}"
15809,1,1,3,3,3,3,1,0,15809,0,,62,"{""type"":""Point"",""coordinates"":[166.905888531071,-22.390908494324947]}"
15810,6,6,6,6,6,6,1,0,15810,0,,45,"{""type"":""Point"",""coordinates"":[166.905888531071,-22.390638999999993]}"
15811,6,6,6,6,6,6,1,0,15811,0,,45,"{""type"":""Point"",""coordinates"":[166.905888531071,-22.39036950515279]}"
15812,1,1,3,3,3,3,1,0,15812,0,,55,"{""type"":""Point"",""coordinates"":[166.90617999999998,-22.390908494324947]}"
15813,1,1,2,2,2,2,1,0,15813,0,,63,"{""type"":""Point"",""coordinates"":[166.90617999999998,-22.390638999999997]}"
15814,6,6,6,6,6,6,1,0,15814,0,,45,"{""type"":""Point"",""coordinates"":[166.90617999999998,-22.39036950515279]}"
15815,6,6,6,6,6,6,1,0,15815,1,6,82,"{""type"":""Point"",""coordinates"":[166.9063936772817,-22.321005494325867]}"
15816,6,6,6,6,6,6,1,0,15816,1,6,90,"{""type"":""Point"",""coordinates"":[166.9063936772817,-22.320736]}"
15817,1,1,1,3,4,4,1,0,15817,1,6,85,"{""type"":""Point"",""coordinates"":[166.9063936772817,-22.320466505153707]}"
